order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price
1692148,9/16/2019,17585,Jakarta Pusat,DKI Jakarta,P1867,BRAND_J,1,520000
1692184,9/16/2019,14505,Jakarta Timur,DKI Jakarta,P0544,BRAND_B,2,450000
1724869,12/3/2019,16732,Yogyakarta,Yogyakarta,P4078,BRAND_W,12,590000
1679095,8/5/2019,17589,Tangerang,Banten,P3013,BRAND_R,10,1745000
1689772,9/9/2019,13799,Purwokerto,Jawa Tengah,P0709,BRAND_C,12,520000
1728256,12/9/2019,15365,Bekasi,Jawa Barat,P0797,BRAND_C,12,747000
1738282,12/24/2019,16479,Tangerang,Banten,P0070,BRAND_A,3,450000
1730515,12/11/2019,18075,Jakarta Pusat,DKI Jakarta,P4009,BRAND_W,12,1045000
1721692,11/26/2019,16729,Jakarta Utara,DKI Jakarta,P1803,BRAND_H,1,1745000
1721728,11/26/2019,17813,Malang,Jawa Timur,P3412,BRAND_S,1,1500000
1706752,10/24/2019,15955,Surakarta,Jawa Tengah,P2445,BRAND_P,24,205000
1732501,12/15/2019,14052,Jakarta Selatan,DKI Jakarta,P3045,BRAND_R,1,450000
1723666,11/29/2019,16426,Jakarta Pusat,DKI Jakarta,P2767,BRAND_P,4,450000
1673986,7/19/2019,17979,Bekasi,Jawa Barat,P3539,BRAND_S,6,1045000
1741897,12/30/2019,16360,Bandung,Jawa Barat,P3341,BRAND_S,2,205000
1740916,12/27/2019,12970,Yogyakarta,Yogyakarta,P2431,BRAND_P,1,159000
1727602,12/6/2019,15034,Jakarta Utara,DKI Jakarta,P3082,BRAND_R,2,1045000
1699831,10/8/2019,17961,Jakarta Utara,DKI Jakarta,P0611,BRAND_B,1,590000
1686940,8/29/2019,14640,Bandung,Jawa Barat,P2000,BRAND_L,6,1045000
1682665,8/15/2019,15380,Yogyakarta,Yogyakarta,P2917,BRAND_R,2,3494000
1724104,12/1/2019,15426,Jakarta Timur,DKI Jakarta,P1787,BRAND_H,1,740000
1681612,8/13/2019,17779,Jakarta Selatan,DKI Jakarta,P0692,BRAND_C,6,450000
1699438,10/8/2019,13831,Surabaya,Jawa Timur,P4071,BRAND_W,24,904000
1680259,8/8/2019,15839,Jakarta Selatan,DKI Jakarta,P2512,BRAND_P,6,904000
1693060,9/18/2019,15764,Jakarta Selatan,DKI Jakarta,P4100,BRAND_W,96,113000
1700179,10/9/2019,15021,Jakarta Pusat,DKI Jakarta,P1914,BRAND_J,1,740000
1682089,8/14/2019,14606,Jakarta Barat,DKI Jakarta,P2667,BRAND_P,1,1920000
1733422,12/17/2019,15699,Jakarta Pusat,DKI Jakarta,P2756,BRAND_P,24,159000
1714966,11/12/2019,14688,Jakarta Selatan,DKI Jakarta,P0770,BRAND_C,6,740000
1725598,12/4/2019,12921,Bogor,Jawa Barat,P3243,BRAND_S,6,1150000
1704580,10/20/2019,17107,Jakarta Selatan,DKI Jakarta,P0798,BRAND_C,3,747000
1727932,12/8/2019,17287,Jakarta Pusat,DKI Jakarta,P2968,BRAND_R,2,4475000
1703092,10/17/2019,16558,Jakarta Barat,DKI Jakarta,P0736,BRAND_C,10,310000
1681666,8/13/2019,14178,Tangerang,Banten,P2404,BRAND_P,2,113000
1676314,7/28/2019,17105,Tangerang,Banten,P1765,BRAND_H,4,450000
1684147,8/20/2019,16750,Malang,Jawa Timur,P1674,BRAND_H,1,747000
1716907,11/17/2019,15427,Depok,Jawa Barat,P3489,BRAND_S,12,159000
1733455,12/17/2019,13456,Jakarta Barat,DKI Jakarta,P0037,BRAND_A,24,240000
1739839,12/26/2019,15993,Malang,Jawa Timur,P2853,BRAND_R,12,740000
1726447,12/4/2019,15916,Jakarta Selatan,DKI Jakarta,P3053,BRAND_R,8,450000
1679440,8/6/2019,18272,Malang,Jawa Timur,P3596,BRAND_S,3,1745000
1720180,11/24/2019,14158,Jakarta Pusat,DKI Jakarta,P0830,BRAND_C,96,79000
1724161,12/1/2019,14547,Yogyakarta,Yogyakarta,P3003,BRAND_R,2,695000
1731169,12/12/2019,17985,Depok,Jawa Barat,P0207,BRAND_A,10,1745000
1678957,8/5/2019,17164,Jakarta Selatan,DKI Jakarta,P2427,BRAND_P,12,310000
1732519,12/15/2019,13212,Jakarta Utara,DKI Jakarta,P4045,BRAND_W,1,3494000
1725220,12/3/2019,13975,Jakarta Selatan,DKI Jakarta,P2625,BRAND_P,6,450000
1693903,9/20/2019,14210,Bandung,Jawa Barat,P2938,BRAND_R,10,450000
1723966,12/1/2019,16466,Jakarta Barat,DKI Jakarta,P4049,BRAND_W,2,747000
1722208,11/27/2019,17735,Malang,Jawa Timur,P2094,BRAND_L,10,590000
1719100,11/21/2019,14099,Jakarta Selatan,DKI Jakarta,P4144,BRAND_W,25,159000
1734907,12/18/2019,16057,Tangerang,Banten,P1786,BRAND_H,6,1745000
1710748,11/4/2019,17509,Bekasi,Jawa Barat,P3025,BRAND_R,10,590000
1734052,12/17/2019,13569,Jakarta Timur,DKI Jakarta,P1900,BRAND_J,1,740000
1737007,12/22/2019,14093,Jakarta Pusat,DKI Jakarta,P2898,BRAND_R,2,1045000
1723336,11/29/2019,15722,Jakarta Barat,DKI Jakarta,P0098,BRAND_A,12,450000
1688065,9/2/2019,13869,Bogor,Jawa Barat,P0075,BRAND_A,3,747000
1682518,8/15/2019,14527,Depok,Jawa Barat,P2729,BRAND_P,3,289000
1696624,9/30/2019,14159,Jakarta Utara,DKI Jakarta,P0040,BRAND_A,8,310000
1715509,11/13/2019,18019,Tangerang,Banten,P2521,BRAND_P,2,1745000
1677151,7/30/2019,13694,Semarang,Jawa Tengah,P0516,BRAND_B,48,149000
1739782,12/26/2019,12572,Denpasar,Bali,P2935,BRAND_R,4,1500000
1692196,9/16/2019,15150,Jakarta Pusat,DKI Jakarta,P0092,BRAND_A,18,450000
1720729,11/25/2019,14096,Surakarta,Jawa Tengah,P3240,BRAND_S,5,583000
1687576,8/30/2019,18282,Surakarta,Jawa Tengah,P1971,BRAND_L,2,2375000
1724728,12/2/2019,13673,Jakarta Barat,DKI Jakarta,P3588,BRAND_S,2,695000
1716271,11/14/2019,13573,Jakarta Selatan,DKI Jakarta,P0354,BRAND_B,1,1325000
1727956,12/8/2019,17841,Jakarta Utara,DKI Jakarta,P3620,BRAND_S,1,4387000
1690051,9/9/2019,14498,Yogyakarta,Yogyakarta,P0377,BRAND_B,1,1024000
1709521,10/31/2019,17428,Jakarta Pusat,DKI Jakarta,P3218,BRAND_S,24,2690000
1679692,8/7/2019,16779,Jakarta Pusat,DKI Jakarta,P2540,BRAND_P,12,310000
1741906,12/30/2019,14649,Jakarta Utara,DKI Jakarta,P3012,BRAND_R,2,590000
1727857,12/8/2019,16015,Surabaya,Jawa Timur,P0596,BRAND_B,10,149000
1737424,12/23/2019,17019,Jakarta Pusat,DKI Jakarta,P3012,BRAND_R,1,590000
1724494,12/2/2019,15522,Jakarta Selatan,DKI Jakarta,P4144,BRAND_W,25,159000
1733083,12/16/2019,14702,Jakarta Selatan,DKI Jakarta,P0815,BRAND_C,10,113000
1736479,12/20/2019,17329,Surakarta,Jawa Tengah,P0906,BRAND_C,1,450000
1707658,10/27/2019,13558,Purwokerto,Jawa Tengah,P2938,BRAND_R,1,450000
1669552,7/8/2019,12481,Denpasar,Bali,P2759,BRAND_P,24,590000
1691722,9/15/2019,14733,Jakarta Pusat,DKI Jakarta,P3596,BRAND_S,12,1745000
1703122,10/17/2019,14676,Yogyakarta,Yogyakarta,P2767,BRAND_P,36,450000
1706815,10/24/2019,17220,Jakarta Selatan,DKI Jakarta,P3428,BRAND_S,2,450000
1671103,7/11/2019,13627,Jakarta Selatan,DKI Jakarta,P1732,BRAND_H,24,79000
1708612,10/29/2019,13269,Depok,Jawa Barat,P0358,BRAND_B,4,2095000
1720180,11/24/2019,14158,Jakarta Pusat,DKI Jakarta,P0202,BRAND_A,24,240000
1737424,12/23/2019,17019,Jakarta Pusat,DKI Jakarta,P2793,BRAND_P,1,747000
1683022,8/16/2019,15640,Surakarta,Jawa Tengah,P0292,BRAND_B,6,2375000
1736818,12/22/2019,17068,Malang,Jawa Timur,P2101,BRAND_L,5,590000
1666954,7/1/2019,17361,Bandung,Jawa Barat,P4070,BRAND_W,1,5245000
1738396,12/24/2019,15790,Jakarta Barat,DKI Jakarta,P4077,BRAND_W,1,3494000
1738678,12/25/2019,16764,Jakarta Selatan,DKI Jakarta,P1898,BRAND_J,1,740000
1734277,12/17/2019,16811,Jakarta Selatan,DKI Jakarta,P0754,BRAND_C,6,747000
1710733,11/3/2019,14514,Jakarta Barat,DKI Jakarta,P1735,BRAND_H,12,590000
1722760,11/28/2019,15252,Surakarta,Jawa Tengah,P0296,BRAND_B,12,310000
1700740,10/10/2019,17602,Tangerang,Banten,P3403,BRAND_S,4,747000
1716085,11/14/2019,15296,Bekasi,Jawa Barat,P2103,BRAND_L,10,590000
1702429,10/15/2019,14859,Jakarta Selatan,DKI Jakarta,P0378,BRAND_B,2,2375000
1706347,10/24/2019,13985,Bekasi,Jawa Barat,P3391,BRAND_S,12,1045000
1718239,11/19/2019,13263,Yogyakarta,Yogyakarta,P1797,BRAND_H,2,747000
1685056,8/22/2019,14315,Jakarta Selatan,DKI Jakarta,P2097,BRAND_L,10,590000
1678048,8/1/2019,15150,Jakarta Pusat,DKI Jakarta,P0436,BRAND_B,3,2095000
1718266,11/19/2019,13601,Jakarta Pusat,DKI Jakarta,P0304,BRAND_B,6,904000
1668562,7/4/2019,15296,Bekasi,Jawa Barat,P0490,BRAND_B,3,1920000
1705285,10/22/2019,14419,Surakarta,Jawa Tengah,P1911,BRAND_J,1,740000
1694551,9/24/2019,17298,Jakarta Timur,DKI Jakarta,P0063,BRAND_A,3,1045000
1679428,8/6/2019,16409,Jakarta Selatan,DKI Jakarta,P3643,BRAND_S,2,1045000
1670995,7/11/2019,16672,Jakarta Pusat,DKI Jakarta,P0166,BRAND_A,12,1325000
1737004,12/22/2019,15555,Depok,Jawa Barat,P2099,BRAND_L,3,590000
1709557,10/31/2019,13771,Jakarta Barat,DKI Jakarta,P0297,BRAND_B,12,590000
1735531,12/19/2019,14056,Bekasi,Jawa Barat,P3329,BRAND_S,3,1325000
1702456,10/15/2019,15026,Jakarta Selatan,DKI Jakarta,P3270,BRAND_S,3,450000
1722970,11/28/2019,16438,Purwokerto,Jawa Tengah,P0933,BRAND_C,2,1045000
1669450,7/7/2019,14823,Malang,Jawa Timur,P3665,BRAND_S,1,2375000
1688041,9/2/2019,17954,Jakarta Selatan,DKI Jakarta,P2101,BRAND_L,2,590000
1719916,11/22/2019,17837,Jakarta Timur,DKI Jakarta,P2666,BRAND_P,5,1045000
1686043,8/26/2019,14341,Jakarta Pusat,DKI Jakarta,P1902,BRAND_J,10,740000
1720216,11/24/2019,13822,Jakarta Barat,DKI Jakarta,P0158,BRAND_A,3,240000
1719808,11/22/2019,16764,Jakarta Selatan,DKI Jakarta,P4073,BRAND_W,2,113000
1681078,8/12/2019,14159,Jakarta Utara,DKI Jakarta,P3083,BRAND_R,2,695000
1731955,12/13/2019,17675,Jakarta Pusat,DKI Jakarta,P3295,BRAND_S,6,1465000
1720081,11/24/2019,15748,Bogor,Jawa Barat,P1780,BRAND_H,2,2200000
1710349,11/1/2019,12856,Surakarta,Jawa Tengah,P3586,BRAND_S,2,450000
1740409,12/26/2019,17841,Jakarta Utara,DKI Jakarta,P4009,BRAND_W,6,1045000
1741606,12/29/2019,16988,Surakarta,Jawa Tengah,P2933,BRAND_R,5,1045000
1673293,7/17/2019,13089,Jakarta Timur,DKI Jakarta,P3120,BRAND_S,20,310000
1723180,11/29/2019,13313,Jakarta Selatan,DKI Jakarta,P3334,BRAND_S,12,1045000
1742182,12/30/2019,14096,Surakarta,Jawa Tengah,P3070,BRAND_R,9,873000
1703128,10/17/2019,15239,Tangerang,Banten,P4069,BRAND_W,12,450000
1683619,8/19/2019,13110,Tangerang,Banten,P0860,BRAND_C,6,1465000
1692061,9/16/2019,13971,Malang,Jawa Timur,P1913,BRAND_J,10,740000
1707112,10/25/2019,13263,Yogyakarta,Yogyakarta,P4073,BRAND_W,48,113000
1703560,10/17/2019,15484,Jakarta Selatan,DKI Jakarta,P0596,BRAND_B,72,149000
1708483,10/29/2019,15739,Jakarta Selatan,DKI Jakarta,P0358,BRAND_B,4,2095000
1714324,11/11/2019,14096,Surakarta,Jawa Tengah,P2067,BRAND_L,3,873000
1717957,11/19/2019,15805,Jakarta Barat,DKI Jakarta,P2757,BRAND_P,24,159000
1738291,12/24/2019,12748,Jakarta Utara,DKI Jakarta,P1684,BRAND_H,1,747000
1711666,11/5/2019,17119,Jakarta Barat,DKI Jakarta,P0834,BRAND_C,6,590000
1700770,10/10/2019,15511,Jakarta Timur,DKI Jakarta,P4059,BRAND_W,1,2795000
1694197,9/22/2019,16466,Jakarta Barat,DKI Jakarta,P1977,BRAND_L,3,450000
1678072,8/1/2019,17107,Jakarta Selatan,DKI Jakarta,P2090,BRAND_L,20,590000
1683586,8/19/2019,14796,Yogyakarta,Yogyakarta,P3549,BRAND_S,3,310000
1680886,8/12/2019,16681,Yogyakarta,Yogyakarta,P3574,BRAND_S,24,450000
1693687,9/20/2019,15203,Jakarta Barat,DKI Jakarta,P1893,BRAND_J,10,740000
1694257,9/24/2019,16126,Jakarta Barat,DKI Jakarta,P0122,BRAND_A,36,590000
1738366,12/24/2019,15239,Tangerang,Banten,P3206,BRAND_S,16,450000
1729711,12/10/2019,17220,Jakarta Selatan,DKI Jakarta,P2422,BRAND_P,5,149000
1679422,8/6/2019,17841,Jakarta Utara,DKI Jakarta,P0101,BRAND_A,1,904000
1728979,12/9/2019,16504,Malang,Jawa Timur,P0827,BRAND_C,16,303000
1741075,12/27/2019,17238,Jakarta Timur,DKI Jakarta,P2494,BRAND_P,1,1045000
1736995,12/22/2019,15436,Yogyakarta,Yogyakarta,P2865,BRAND_R,1,1045000
1717060,11/18/2019,15215,Bekasi,Jawa Barat,P1679,BRAND_H,12,747000
1684537,8/21/2019,14534,Bandung,Jawa Barat,P1742,BRAND_H,1,590000
1696303,9/29/2019,12867,Jakarta Pusat,DKI Jakarta,P1865,BRAND_J,6,310000
1710070,11/1/2019,13876,Jakarta Selatan,DKI Jakarta,P2794,BRAND_P,6,747000
1701892,10/14/2019,15594,Jakarta Pusat,DKI Jakarta,P4144,BRAND_W,25,159000
1732147,12/13/2019,17961,Jakarta Utara,DKI Jakarta,P3409,BRAND_S,8,310000
1727830,12/8/2019,17920,Jakarta Selatan,DKI Jakarta,P3349,BRAND_S,1,1045000
1727227,12/6/2019,14309,Jakarta Barat,DKI Jakarta,P3336,BRAND_S,6,1045000
1683253,8/19/2019,14948,Bandung,Jawa Barat,P0126,BRAND_A,24,205000
1686298,8/27/2019,14688,Jakarta Selatan,DKI Jakarta,P0735,BRAND_C,10,310000
1719499,11/22/2019,13089,Jakarta Timur,DKI Jakarta,P3583,BRAND_S,12,159000
1668127,7/3/2019,14367,Malang,Jawa Timur,P2090,BRAND_L,10,590000
1689220,9/5/2019,18235,Bogor,Jawa Barat,P2793,BRAND_P,6,747000
1677082,7/30/2019,17046,Jakarta Pusat,DKI Jakarta,P3354,BRAND_S,24,450000
1720216,11/24/2019,13822,Jakarta Barat,DKI Jakarta,P1688,BRAND_H,12,904000
1694149,9/22/2019,14810,Jakarta Pusat,DKI Jakarta,P0167,BRAND_A,2,1325000
1736575,12/22/2019,18145,Jakarta Pusat,DKI Jakarta,P0362,BRAND_B,4,1325000
1699351,10/7/2019,15673,Jakarta Selatan,DKI Jakarta,P1910,BRAND_J,10,740000
1672585,7/16/2019,17159,Jakarta Timur,DKI Jakarta,P1895,BRAND_J,10,740000
1721443,11/26/2019,13268,Yogyakarta,Yogyakarta,P2094,BRAND_L,5,590000
1736557,12/22/2019,17841,Jakarta Utara,DKI Jakarta,P0815,BRAND_C,5,113000
1706011,10/23/2019,14978,Jakarta Selatan,DKI Jakarta,P0792,BRAND_C,2,747000
1715743,11/13/2019,14776,Jakarta Utara,DKI Jakarta,P0132,BRAND_A,24,205000
1738654,12/25/2019,15782,Bogor,Jawa Barat,P0176,BRAND_A,24,884000
1712566,11/6/2019,17314,Bekasi,Jawa Barat,P0255,BRAND_A,8,604000
1668124,7/3/2019,17954,Jakarta Selatan,DKI Jakarta,P2572,BRAND_P,1,3494000
1692595,9/17/2019,14418,Jakarta Selatan,DKI Jakarta,P2855,BRAND_R,3,310000
1688365,9/3/2019,17669,Jakarta Pusat,DKI Jakarta,P1906,BRAND_J,10,740000
1679443,8/6/2019,15544,Tangerang,Banten,P3587,BRAND_S,25,159000
1668568,7/4/2019,15615,Jakarta Pusat,DKI Jakarta,P1912,BRAND_J,10,740000
1713814,11/10/2019,15440,Tangerang,Banten,P2806,BRAND_P,1,740000
1724518,12/2/2019,15493,Malang,Jawa Timur,P0462,BRAND_B,1,1745000
1669453,7/7/2019,16938,Bogor,Jawa Barat,P3541,BRAND_S,8,450000
1676278,7/28/2019,13148,Yogyakarta,Yogyakarta,P2050,BRAND_L,8,1500000
1699774,10/8/2019,16036,Yogyakarta,Yogyakarta,P0339,BRAND_B,4,1745000
1679590,8/7/2019,15039,Jakarta Pusat,DKI Jakarta,P2637,BRAND_P,2,450000
1735654,12/19/2019,12937,Surakarta,Jawa Tengah,P0122,BRAND_A,1,695000
1718770,11/21/2019,15948,Malang,Jawa Timur,P2492,BRAND_P,6,1045000
1669729,7/8/2019,14606,Jakarta Barat,DKI Jakarta,P0348,BRAND_B,2,450000
1738999,12/25/2019,14893,Malang,Jawa Timur,P0792,BRAND_C,12,747000
1699687,10/8/2019,17365,Depok,Jawa Barat,P0124,BRAND_A,10,240000
1667206,7/2/2019,13327,Surabaya,Jawa Timur,P3964,BRAND_W,12,695000
1710868,11/4/2019,17377,Jakarta Pusat,DKI Jakarta,P2521,BRAND_P,2,1745000
1740229,12/26/2019,15602,Jakarta Selatan,DKI Jakarta,P0827,BRAND_C,24,303000
1678024,8/1/2019,15144,Jakarta Barat,DKI Jakarta,P2759,BRAND_P,24,590000
1741834,12/30/2019,12748,Jakarta Utara,DKI Jakarta,P2086,BRAND_L,1,590000
1720645,11/25/2019,13680,Jakarta Barat,DKI Jakarta,P4081,BRAND_W,10,113000
1707670,10/27/2019,16283,Jakarta Selatan,DKI Jakarta,P2870,BRAND_R,1,2900000
1728982,12/9/2019,12476,Denpasar,Bali,P1959,BRAND_L,3,4387000
1731145,12/12/2019,13247,Jakarta Selatan,DKI Jakarta,P3195,BRAND_S,12,310000
1695451,9/26/2019,14298,Yogyakarta,Yogyakarta,P0711,BRAND_C,12,450000
1673239,7/17/2019,15059,Surakarta,Jawa Tengah,P2960,BRAND_R,1,590000
1676665,7/29/2019,14056,Bekasi,Jawa Barat,P3391,BRAND_S,3,1045000
1708954,10/30/2019,14534,Bandung,Jawa Barat,P3005,BRAND_R,2,904000
1700554,10/10/2019,15573,Yogyakarta,Yogyakarta,P0581,BRAND_B,1,4195000
1740889,12/27/2019,13780,Jakarta Timur,DKI Jakarta,P0649,BRAND_C,3,604000
1702837,10/16/2019,17164,Jakarta Selatan,DKI Jakarta,P0232,BRAND_A,24,450000
1695745,9/27/2019,15860,Jakarta Selatan,DKI Jakarta,P3292,BRAND_S,1,1465000
1721425,11/26/2019,14419,Surakarta,Jawa Tengah,P1780,BRAND_H,3,2200000
1676977,7/30/2019,14223,Jakarta Selatan,DKI Jakarta,P3126,BRAND_S,48,79000
1703809,10/17/2019,15194,Jakarta Selatan,DKI Jakarta,P1733,BRAND_H,36,310000
1680766,8/11/2019,16054,Jakarta Selatan,DKI Jakarta,P0667,BRAND_C,6,149000
1704679,10/21/2019,16719,Yogyakarta,Yogyakarta,P0784,BRAND_C,2,2025000
1726549,12/5/2019,17340,Tangerang,Banten,P3442,BRAND_S,72,520000
1715737,11/13/2019,17512,Jakarta Selatan,DKI Jakarta,P0541,BRAND_B,12,520000
1701547,10/13/2019,13334,Yogyakarta,Yogyakarta,P3254,BRAND_S,3,520000
1726894,12/5/2019,15184,Jakarta Utara,DKI Jakarta,P3024,BRAND_R,1,747000
1676263,7/28/2019,15518,Bandung,Jawa Barat,P2439,BRAND_P,7,159000
1676986,7/30/2019,17671,Malang,Jawa Timur,P0168,BRAND_A,4,1325000
1698838,10/6/2019,14432,Jakarta Barat,DKI Jakarta,P0676,BRAND_C,2,1024000
1728235,12/8/2019,14432,Jakarta Barat,DKI Jakarta,P2403,BRAND_P,12,149000
1715047,11/12/2019,14179,Malang,Jawa Timur,P0737,BRAND_C,1,310000
1735879,12/19/2019,12709,Denpasar,Bali,P0167,BRAND_A,8,1325000
1724161,12/1/2019,14547,Yogyakarta,Yogyakarta,P2945,BRAND_R,4,149000
1722448,11/28/2019,13709,Yogyakarta,Yogyakarta,P0112,BRAND_A,2,2235000
1721713,11/26/2019,14505,Jakarta Timur,DKI Jakarta,P1982,BRAND_L,3,590000
1671868,7/14/2019,16880,Bekasi,Jawa Barat,P3188,BRAND_S,4,159000
1674880,7/23/2019,13656,Bekasi,Jawa Barat,P0255,BRAND_A,8,604000
1693579,9/19/2019,15805,Jakarta Barat,DKI Jakarta,P0066,BRAND_A,6,747000
1690846,9/12/2019,16945,Jakarta Timur,DKI Jakarta,P1892,BRAND_J,10,740000
1687381,8/30/2019,17841,Jakarta Utara,DKI Jakarta,P2877,BRAND_R,2,747000
1668622,7/4/2019,17372,Yogyakarta,Yogyakarta,P2904,BRAND_R,1,2987000
1742953,12/31/2019,16711,Surakarta,Jawa Tengah,P3428,BRAND_S,24,450000
1741942,12/30/2019,14083,Malang,Jawa Timur,P0668,BRAND_C,12,159000
1669735,7/8/2019,12472,Denpasar,Bali,P3193,BRAND_S,6,1150000
1723429,11/29/2019,17203,Jakarta Barat,DKI Jakarta,P3005,BRAND_R,1,904000
1704154,10/18/2019,18189,Jakarta Selatan,DKI Jakarta,P2889,BRAND_R,2,2987000
1706110,10/23/2019,12748,Jakarta Utara,DKI Jakarta,P0817,BRAND_C,42,149000
1737004,12/22/2019,15555,Depok,Jawa Barat,P3203,BRAND_S,1,450000
1735987,12/19/2019,17516,Bandung,Jawa Barat,P3266,BRAND_S,2,1745000
1684456,8/21/2019,17841,Jakarta Utara,DKI Jakarta,P2781,BRAND_P,7,520000
1667560,7/2/2019,14375,Jakarta Pusat,DKI Jakarta,P0296,BRAND_B,3,310000
1706701,10/24/2019,13647,Yogyakarta,Yogyakarta,P2917,BRAND_R,2,3494000
1679020,8/5/2019,13224,Jakarta Utara,DKI Jakarta,P2103,BRAND_L,10,590000
1706725,10/24/2019,16653,Jakarta Timur,DKI Jakarta,P2975,BRAND_R,12,590000
1671172,7/11/2019,16843,Jakarta Pusat,DKI Jakarta,P3645,BRAND_S,20,590000
1692517,9/17/2019,16033,Yogyakarta,Yogyakarta,P2444,BRAND_P,2,205000
1737589,12/23/2019,14096,Surakarta,Jawa Tengah,P2978,BRAND_R,1,6998000
1694401,9/24/2019,14108,Jakarta Pusat,DKI Jakarta,P0605,BRAND_B,8,800000
1729018,12/9/2019,14096,Surakarta,Jawa Tengah,P3128,BRAND_S,14,873000
1707268,10/25/2019,13764,Jakarta Selatan,DKI Jakarta,P2080,BRAND_L,2,2095000
1740916,12/27/2019,12970,Yogyakarta,Yogyakarta,P4057,BRAND_W,1,2445000
1741996,12/30/2019,16684,Jakarta Selatan,DKI Jakarta,P2715,BRAND_P,72,904000
1699849,10/9/2019,12895,Surabaya,Jawa Timur,P2485,BRAND_P,6,1045000
1719865,11/22/2019,14194,Purwokerto,Jawa Tengah,P2580,BRAND_P,4,904000
1698580,10/4/2019,14961,Jakarta Pusat,DKI Jakarta,P2937,BRAND_R,3,3494000
1709692,10/31/2019,17813,Malang,Jawa Timur,P2762,BRAND_P,2,590000
1717426,11/18/2019,15271,Jakarta Selatan,DKI Jakarta,P3224,BRAND_S,4,303000
1723015,11/29/2019,14150,Tangerang,Banten,P0822,BRAND_C,12,450000
1686484,8/28/2019,17841,Jakarta Utara,DKI Jakarta,P2932,BRAND_R,1,904000
1677868,8/1/2019,15719,Jakarta Barat,DKI Jakarta,P2924,BRAND_R,3,310000
1725457,12/3/2019,16284,Jakarta Utara,DKI Jakarta,P0612,BRAND_B,1,590000
1719289,11/21/2019,14004,Jakarta Selatan,DKI Jakarta,P1898,BRAND_J,20,740000
1736560,12/22/2019,17864,Jakarta Pusat,DKI Jakarta,P2494,BRAND_P,2,1045000
1717852,11/19/2019,18272,Malang,Jawa Timur,P2908,BRAND_R,2,2900000
1702153,10/15/2019,17450,Bogor,Jawa Barat,P2900,BRAND_R,128,1132000
1741582,12/29/2019,13736,Jakarta Selatan,DKI Jakarta,P1880,BRAND_J,2,219000
1728229,12/8/2019,14382,Jakarta Barat,DKI Jakarta,P2789,BRAND_P,100,26000
1735282,12/19/2019,15034,Jakarta Utara,DKI Jakarta,P3496,BRAND_S,36,520000
1674700,7/22/2019,18073,Surakarta,Jawa Tengah,P0654,BRAND_C,6,1045000
1720039,11/24/2019,17255,Semarang,Jawa Tengah,P3255,BRAND_S,1,1745000
1740409,12/26/2019,17841,Jakarta Utara,DKI Jakarta,P0623,BRAND_B,1,695000
1722931,11/28/2019,13467,Jakarta Barat,DKI Jakarta,P3602,BRAND_S,6,695000
1697299,10/1/2019,17841,Jakarta Utara,DKI Jakarta,P0528,BRAND_B,1,747000
1728595,12/9/2019,17538,Jakarta Selatan,DKI Jakarta,P3045,BRAND_R,12,450000
1736812,12/22/2019,16592,Jakarta Timur,DKI Jakarta,P0579,BRAND_B,6,884000
1703422,10/17/2019,17027,Jakarta Barat,DKI Jakarta,P3028,BRAND_R,10,590000
1683319,8/19/2019,14246,Jakarta Selatan,DKI Jakarta,P0042,BRAND_A,12,310000
1698568,10/4/2019,17800,Jakarta Selatan,DKI Jakarta,P0038,BRAND_A,48,240000
1691239,9/13/2019,14745,Malang,Jawa Timur,P2924,BRAND_R,10,310000
1726099,12/4/2019,14621,Yogyakarta,Yogyakarta,P2430,BRAND_P,12,450000
1668847,7/5/2019,15679,Jakarta Selatan,DKI Jakarta,P3645,BRAND_S,10,590000
1726102,12/4/2019,15114,Yogyakarta,Yogyakarta,P4081,BRAND_W,24,113000
1688134,9/2/2019,16788,Yogyakarta,Yogyakarta,P0761,BRAND_C,2,1465000
1677328,7/31/2019,15021,Jakarta Pusat,DKI Jakarta,P0616,BRAND_B,5,149000
1741501,12/29/2019,17131,Jakarta Selatan,DKI Jakarta,P4082,BRAND_W,6,2095000
1691134,9/12/2019,16928,Depok,Jawa Barat,P2953,BRAND_R,6,450000
1723054,11/29/2019,17348,Jakarta Timur,DKI Jakarta,P1723,BRAND_H,1,450000
1670374,7/9/2019,16928,Depok,Jawa Barat,P0544,BRAND_B,6,450000
1720042,11/24/2019,13137,Surabaya,Jawa Timur,P2000,BRAND_L,5,1045000
1725895,12/4/2019,17841,Jakarta Utara,DKI Jakarta,P0629,BRAND_C,2,1745000
1740082,12/26/2019,14178,Tangerang,Banten,P1716,BRAND_H,12,79000
1671436,7/12/2019,17139,Jakarta Selatan,DKI Jakarta,P2094,BRAND_L,30,590000
1720018,11/24/2019,13278,Jakarta Selatan,DKI Jakarta,P2440,BRAND_P,3,904000
1703638,10/17/2019,16161,Jakarta Barat,DKI Jakarta,P3183,BRAND_S,24,240000
1741918,12/30/2019,17254,Surakarta,Jawa Tengah,P0071,BRAND_A,1,695000
1729525,12/10/2019,17777,Jakarta Utara,DKI Jakarta,P4061,BRAND_W,1,303000
1722919,11/28/2019,17481,Jakarta Pusat,DKI Jakarta,P0830,BRAND_C,96,79000
1695454,9/26/2019,16923,Depok,Jawa Barat,P3312,BRAND_S,3,740000
